eNB1	eNB2	Using
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	0
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
33.7792	-14.2785	33.7792
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
37.8525	-10.8787	37.8525
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
38.1962	-12.1994	38.1962
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
42.2656	-11.8702	42.2656
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
40.2494	-9.46544	40.2494
36.1297	-13.0323	36.1297
36.6585	-10.0338	36.6585
36.9992	-10.758	36.9992
37.4086	-13.0126	37.4086
37.0861	-10.012	37.0861
36.4134	-10.7881	36.4134
36.594	-12.9917	36.594
36.5792	-9.99087	36.5792
